@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
5857,'2018/02/13 20:12:56:888',23,0.509762,0.513016,0.618058,0.94,0.1,?
5858,'2018/02/13 20:12:56:893',23,0.511471,0.512506,0.615905,0.94,0.1,?
5859,'2018/02/13 20:12:56:913',23,0.512923,0.511496,0.613519,0.94,0.1,?
5860,'2018/02/13 20:12:56:914',23,0.514302,0.509771,0.610936,0.94,0.1,?
5861,'2018/02/13 20:12:56:931',23,0.514609,0.508594,0.609018,0.94,0.1,?
5862,'2018/02/13 20:12:56:934',23,0.515158,0.506728,0.606276,0.94,0.1,?
5863,'2018/02/13 20:12:56:952',23,0.515624,0.505142,0.603112,0.94,0.1,?
5864,'2018/02/13 20:12:56:954',23,0.5153,0.503794,0.599868,0.94,0.1,?
5865,'2018/02/13 20:12:56:971',23,0.514159,0.502936,0.597388,0.94,0.1,?
5866,'2018/02/13 20:12:56:989',23,0.512612,0.501342,0.594724,0.94,0.1,?
5867,'2018/02/13 20:12:56:995',23,0.51072,0.500275,0.59246,0.94,0.1,?
5868,'2018/02/13 20:12:57:023',23,0.507958,0.499369,0.590535,0.94,0.1,?
5869,'2018/02/13 20:12:57:025',23,0.505178,0.498309,0.588899,0.94,0.1,?
5870,'2018/02/13 20:12:57:043',23,0.502094,0.498275,0.587231,0.94,0.1,?
5871,'2018/02/13 20:12:57:046',23,0.498607,0.498822,0.586091,0.94,0.1,?
5872,'2018/02/13 20:12:57:063',23,0.49521,0.499287,0.585677,0.94,0.1,?
5873,'2018/02/13 20:12:57:066',23,0.491601,0.500836,0.585881,0.94,0.1,?
5874,'2018/02/13 20:12:57:083',23,0.488678,0.502153,0.586332,0.94,0.1,?
5875,'2018/02/13 20:12:57:087',23,0.48605,0.503849,0.587271,0.94,0.1,?
5876,'2018/02/13 20:12:57:104',23,0.483671,0.505291,0.589181,0.94,0.1,?
5877,'2018/02/13 20:12:57:105',23,0.481505,0.507094,0.591359,0.94,0.1,?
5878,'2018/02/13 20:12:57:123',23,0.479808,0.508049,0.593766,0.94,0.1,?
5879,'2018/02/13 20:12:57:140',23,0.479087,0.509438,0.596368,0.94,0.1,?
5880,'2018/02/13 20:12:57:145',23,0.479051,0.51033,0.599691,0.94,0.1,?
5881,'2018/02/13 20:12:57:163',23,0.479453,0.511376,0.603626,0.94,0.1,?
5882,'2018/02/13 20:12:57:166',23,0.48066,0.512555,0.607249,0.94,0.1,?
5883,'2018/02/13 20:12:57:183',23,0.481974,0.513844,0.610606,0.94,0.1,?
5884,'2018/02/13 20:12:57:185',23,0.483813,0.515518,0.613459,0.94,0.1,?
5885,'2018/02/13 20:12:57:203',23,0.485952,0.516652,0.615885,0.94,0.1,?
5886,'2018/02/13 20:12:57:205',23,0.48806,0.517615,0.618224,0.94,0.1,?
5887,'2018/02/13 20:12:57:223',23,0.490572,0.518435,0.620213,0.94,0.1,?
5888,'2018/02/13 20:12:57:225',23,0.494149,0.519131,0.621625,0.94,0.1,?
5889,'2018/02/13 20:12:57:243',23,0.496758,0.520588,0.623659,0.94,0.1,?
5890,'2018/02/13 20:12:57:245',23,0.499552,0.521827,0.625388,0.94,0.1,?
5891,'2018/02/13 20:12:57:263',23,0.502648,0.522014,0.626024,0.94,0.1,?
5892,'2018/02/13 20:12:57:266',23,0.505135,0.522174,0.626288,0.94,0.1,?
5893,'2018/02/13 20:12:57:283',23,0.50725,0.521732,0.626511,0.94,0.1,?
5894,'2018/02/13 20:12:57:288',23,0.509624,0.521357,0.625868,0.94,0.1,?
5895,'2018/02/13 20:12:57:305',23,0.51193,0.520461,0.624765,0.94,0.1,?
5896,'2018/02/13 20:12:57:307',23,0.513746,0.519411,0.622995,0.94,0.1,?
5897,'2018/02/13 20:12:57:325',23,0.516156,0.517653,0.620101,0.94,0.1,?
5898,'2018/02/13 20:12:57:326',23,0.518203,0.515582,0.617364,0.94,0.1,?
5899,'2018/02/13 20:12:57:354',23,0.5198,0.51411,0.614482,0.94,0.1,?
5900,'2018/02/13 20:12:57:357',23,0.521157,0.511994,0.611476,0.94,0.1,?
5901,'2018/02/13 20:12:57:375',23,0.522166,0.509906,0.608088,0.94,0.1,?
5902,'2018/02/13 20:12:57:379',23,0.522735,0.507555,0.604097,0.94,0.1,?
5903,'2018/02/13 20:12:57:395',23,0.522642,0.504691,0.600149,0.94,0.1,?
5904,'2018/02/13 20:12:57:398',23,0.521265,0.502257,0.596516,0.94,0.1,?
5905,'2018/02/13 20:12:57:415',23,0.519662,0.499322,0.592594,0.94,0.1,?
5906,'2018/02/13 20:12:57:419',23,0.51729,0.496827,0.58926,0.94,0.1,?
5907,'2018/02/13 20:12:57:436',23,0.514985,0.49413,0.585871,0.94,0.1,?
5908,'2018/02/13 20:12:57:438',23,0.51216,0.491838,0.582991,0.94,0.1,?
5909,'2018/02/13 20:12:57:456',23,0.509326,0.489024,0.580542,0.94,0.1,?
5910,'2018/02/13 20:12:57:458',23,0.506485,0.487208,0.578461,0.94,0.1,?
5911,'2018/02/13 20:12:57:468',23,0.503493,0.485666,0.576692,0.94,0.1,?
5912,'2018/02/13 20:12:57:486',23,0.500373,0.484931,0.575743,0.94,0.1,?
5913,'2018/02/13 20:12:57:489',23,0.497144,0.484595,0.575215,0.94,0.1,?
5914,'2018/02/13 20:12:57:508',23,0.494399,0.484598,0.575044,0.94,0.1,?
5915,'2018/02/13 20:12:57:509',23,0.491201,0.485178,0.57601,0.94,0.1,?
5916,'2018/02/13 20:12:57:530',23,0.488194,0.486247,0.577664,0.94,0.1,?
5917,'2018/02/13 20:12:57:531',23,0.485638,0.487733,0.579903,0.94,0.1,?
5918,'2018/02/13 20:12:57:539',23,0.482888,0.489862,0.583195,0.94,0.1,?
5919,'2018/02/13 20:12:57:560',23,0.481128,0.492248,0.586827,0.94,0.1,?
5920,'2018/02/13 20:12:57:561',23,0.479776,0.493988,0.590748,0.94,0.1,?
5921,'2018/02/13 20:12:57:579',23,0.478483,0.496043,0.594635,0.94,0.1,?
5922,'2018/02/13 20:12:57:580',23,0.478105,0.497502,0.598218,0.94,0.1,?
5923,'2018/02/13 20:12:57:598',23,0.47836,0.499031,0.601819,0.94,0.1,?
5924,'2018/02/13 20:12:57:601',23,0.478433,0.50033,0.605712,0.94,0.1,?
5925,'2018/02/13 20:12:57:619',23,0.479072,0.502011,0.609578,0.94,0.1,?
5926,'2018/02/13 20:12:57:621',23,0.480625,0.50344,0.613697,0.94,0.1,?
5927,'2018/02/13 20:12:57:639',23,0.48281,0.504655,0.617476,0.94,0.1,?
5928,'2018/02/13 20:12:57:641',23,0.485244,0.506553,0.620688,0.94,0.1,?
5929,'2018/02/13 20:12:57:653',23,0.488323,0.507878,0.622862,0.94,0.1,?
5930,'2018/02/13 20:12:57:670',23,0.491228,0.509292,0.624711,0.94,0.1,?
5931,'2018/02/13 20:12:57:671',23,0.494707,0.509341,0.625726,0.94,0.1,?
5932,'2018/02/13 20:12:57:689',23,0.498098,0.509382,0.626034,0.94,0.1,?
5933,'2018/02/13 20:12:57:692',23,0.501412,0.50884,0.626018,0.94,0.1,?
5934,'2018/02/13 20:12:57:710',23,0.504517,0.507514,0.625171,0.94,0.1,?
5935,'2018/02/13 20:12:57:713',23,0.507445,0.506675,0.624173,0.94,0.1,?
5936,'2018/02/13 20:12:57:730',23,0.509934,0.505386,0.622491,0.94,0.1,?
5937,'2018/02/13 20:12:57:734',23,0.512483,0.504289,0.620229,0.94,0.1,?
5938,'2018/02/13 20:12:57:751',23,0.514649,0.502492,0.61775,0.94,0.1,?
5939,'2018/02/13 20:12:57:754',23,0.516634,0.500387,0.615365,0.94,0.1,?
5940,'2018/02/13 20:12:57:770',23,0.518178,0.498887,0.612505,0.94,0.1,?
5941,'2018/02/13 20:12:57:774',23,0.519489,0.497035,0.609518,0.94,0.1,?
5942,'2018/02/13 20:12:57:790',23,0.520172,0.494595,0.606701,0.94,0.1,?
5943,'2018/02/13 20:12:57:792',23,0.520607,0.492521,0.603474,0.94,0.1,?
5944,'2018/02/13 20:12:57:810',23,0.520689,0.49047,0.600453,0.94,0.1,?
5945,'2018/02/13 20:12:57:813',23,0.520759,0.488726,0.597052,0.94,0.1,?
5946,'2018/02/13 20:12:57:830',23,0.520097,0.486667,0.594438,0.94,0.1,?
5947,'2018/02/13 20:12:57:835',23,0.519102,0.484917,0.591662,0.94,0.1,?
5948,'2018/02/13 20:12:57:853',23,0.51739,0.48343,0.589301,0.94,0.1,?
5949,'2018/02/13 20:12:57:853',23,0.515359,0.482165,0.587295,0.94,0.1,?
5950,'2018/02/13 20:12:57:870',23,0.513343,0.48109,0.585034,0.94,0.1,?
5951,'2018/02/13 20:12:57:873',23,0.510909,0.480177,0.58339,0.94,0.1,?
5952,'2018/02/13 20:12:57:890',23,0.508263,0.4794,0.581993,0.94,0.1,?
5953,'2018/02/13 20:12:57:892',23,0.505004,0.479894,0.581083,0.94,0.1,?
5954,'2018/02/13 20:12:57:910',23,0.500792,0.480602,0.580865,0.94,0.1,?
5955,'2018/02/13 20:12:57:914',23,0.496779,0.481781,0.580957,0.94,0.1,?
5956,'2018/02/13 20:12:57:930',23,0.49207,0.483937,0.581591,0.94,0.1,?
5957,'2018/02/13 20:12:57:933',23,0.487346,0.486635,0.582408,0.94,0.1,?
5958,'2018/02/13 20:12:57:951',23,0.48261,0.489217,0.583658,0.94,0.1,?
5959,'2018/02/13 20:12:57:955',23,0.477862,0.4917,0.585276,0.94,0.1,?
5960,'2018/02/13 20:12:57:970',23,0.473827,0.494387,0.586929,0.94,0.1,?
5961,'2018/02/13 20:12:57:972',23,0.470397,0.496671,0.58889,0.94,0.1,?
5962,'2018/02/13 20:12:58:001',23,0.468203,0.498901,0.591112,0.94,0.1,?
5963,'2018/02/13 20:12:58:004',23,0.466771,0.50022,0.594112,0.94,0.1,?
5964,'2018/02/13 20:12:58:021',23,0.466274,0.502206,0.597495,0.94,0.1,?
5965,'2018/02/13 20:12:58:025',23,0.467006,0.503895,0.601204,0.94,0.1,?
5966,'2018/02/13 20:12:58:041',23,0.468926,0.504464,0.60519,0.94,0.1,?
5967,'2018/02/13 20:12:58:044',23,0.471424,0.504948,0.609689,0.94,0.1,?
5968,'2018/02/13 20:12:58:062',23,0.474701,0.505648,0.613792,0.94,0.1,?
5969,'2018/02/13 20:12:58:064',23,0.478063,0.505955,0.618112,0.94,0.1,?
5970,'2018/02/13 20:12:58:081',23,0.482363,0.506216,0.621506,0.94,0.1,?
5971,'2018/02/13 20:12:58:099',23,0.486595,0.506149,0.624113,0.94,0.1,?
5972,'2018/02/13 20:12:58:104',23,0.490625,0.505803,0.625774,0.94,0.1,?
5973,'2018/02/13 20:12:58:121',23,0.494772,0.505221,0.62663,0.94,0.1,?
5974,'2018/02/13 20:12:58:125',23,0.498441,0.504727,0.627358,0.94,0.1,?
5975,'2018/02/13 20:12:58:143',23,0.502136,0.504306,0.627143,0.94,0.1,?
5976,'2018/02/13 20:12:58:145',23,0.505566,0.503949,0.626683,0.94,0.1,?
5977,'2018/02/13 20:12:58:167',23,0.508481,0.502779,0.62518,0.94,0.1,?
5978,'2018/02/13 20:12:58:168',23,0.51067,0.502074,0.623348,0.94,0.1,?
5979,'2018/02/13 20:12:58:181',23,0.512964,0.500898,0.620679,0.94,0.1,?
5980,'2018/02/13 20:12:58:192',23,0.514914,0.499898,0.617855,0.94,0.1,?
5981,'2018/02/13 20:12:58:213',23,0.516715,0.498759,0.614066,0.94,0.1,?
5982,'2018/02/13 20:12:58:218',23,0.517669,0.497214,0.610567,0.94,0.1,?
5983,'2018/02/13 20:12:58:235',23,0.518769,0.495901,0.60676,0.94,0.1,?
5984,'2018/02/13 20:12:58:238',23,0.518982,0.494209,0.603801,0.94,0.1,?
